CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,P_Area_km2
947,-3.13605,5.39377,105.13156,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,105.13156
1219,-5.3023,5.51434,234.90207,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,234.90207
1083,-5.75291,8.44871,1400.60394,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,273.11617
1083,-5.75291,8.44871,1400.60394,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,902.33087
1083,-5.75291,8.44871,1400.60394,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,225.15689
413,-5.37673,6.24359,149.43601,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,16.64684
413,-5.37673,6.24359,149.43601,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,132.78917
953,-4.06376,5.34685,0.17388,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.17388
155,-8.40596,6.45712,188.22745,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,188.22745
921,-4.0722,5.35691,0.37402,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.37402
1105,-8.43793,6.57632,228.70699,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,25.00613
1105,-8.43793,6.57632,228.70699,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,203.70086
525,-5.24042,5.53286,240.96012,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,240.96012
530,-5.37514,5.56904,188.67247,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,188.67247
896,-4.00483,7.64552,473.4834,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,473.4834
85,-5.97337,6.12115,59.89328,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,59.89328
138,-3.98552,5.30003,0.25985,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.25985
1203,-3.3192,7.81095,375.31261,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,0.09001
1203,-3.3192,7.81095,375.31261,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,375.22259
797,-5.72696,5.79773,252.99694,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,252.71309
797,-5.72696,5.79773,252.99694,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,0.28384
1138,-3.96887,5.39204,2.49339,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.49339
224,-6.52537,6.65418,242.54933,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,82.51942
224,-6.52537,6.65418,242.54933,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,160.0299
1,-4.14345,5.34204,16.30438,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,16.30438
377,-5.07932,7.53635,173.92762,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,154.95539
377,-5.07932,7.53635,173.92762,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,18.97223
794,-5.15112,6.66093,158.79109,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,158.2579
794,-5.15112,6.66093,158.79109,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,0.53318
472,-8.2558,6.84872,258.45292,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,236.9861
472,-8.2558,6.84872,258.45292,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,21.46683
910,-5.24861,6.848,8.4988,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,8.4988
1188,-6.6123,6.21337,153.36559,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,16,Issia,Département,Department,,,22.39469
1188,-6.6123,6.21337,153.36559,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,130.9709
834,-5.03665,7.70139,5.52882,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,5.52882
14,-3.99805,5.4079,0.406,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.406
144,-5.35693,5.84285,54.4426,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,54.4426
935,-6.22134,5.05356,331.09935,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,0.03027
935,-6.22134,5.05356,331.09935,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,331.06908
597,-6.53855,5.25905,139.14938,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,139.14938
63,-3.88671,6.37991,24.06961,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,24.06961
1050,-3.05073,7.98661,226.34348,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,212.27283
1050,-3.05073,7.98661,226.34348,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,14.07065
182,-4.00565,5.40675,0.46599,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.46599
239,-6.05127,6.92457,167.58249,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,167.58249
9,-4.01445,5.42112,0.49519,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.49519
539,-7.41278,4.68602,640.43299,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,7,Tabou,Département,Department,,,640.43299
875,-4.00994,5.29005,2.61567,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,2.61567
332,-3.15333,7.04986,192.73191,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,149.8699
332,-3.15333,7.04986,192.73191,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,42.86201
275,-3.98847,5.34169,1.0809,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.0809
1132,-4.1067,5.33492,0.98213,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.98213
766,-8.16017,7.26746,1596.10346,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,Département,Department,,,1596.10346
923,-3.98581,5.29316,0.29842,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.29842
25,-3.31281,5.30441,142.16001,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,142.16001
433,-3.95424,5.34676,1.34903,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.34903
503,-7.41663,6.5719,358.73194,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,Département,Department,,,59.60083
503,-7.41663,6.5719,358.73194,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,299.13111
674,-4.46471,5.41264,125.42679,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,125.42679
858,-3.96589,5.2876,0.49348,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.49348
807,-3.27846,7.05415,153.15615,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,153.15615
381,-3.97841,5.40215,0.52423,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.52423
747,-4.01486,5.31764,0.1133,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.1133
29,-3.88635,5.24178,17.86595,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,17.86595
563,-6.63813,4.74355,3.5422,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,3.5422
1210,-3.12235,7.69691,257.70044,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,257.70044
804,-3.2737,6.65524,177.08633,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,177.08633
163,-4.07387,5.33306,0.48226,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.48226
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,3.58943
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,226.06147
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,74.30948
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,47.12028
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,151.53523
240,-3.59676,5.26188,64.37674,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,64.37674
340,-4.39014,5.36441,14.24399,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,14.24399
5,-3.49623,6.72941,2.28007,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,2.28007
408,-4.0242,5.43876,0.84308,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.84308
764,-7.63044,7.45895,515.23284,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,Département,Department,,,57.88428
764,-7.63044,7.45895,515.23284,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,Département,Department,,,457.34855
107,-2.85098,7.88275,183.77585,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,182.51571
107,-2.85098,7.88275,183.77585,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,Département,Department,,,1.26014
416,-4.20603,5.97701,134.59336,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,134.59336
473,-7.4887,6.20263,482.46629,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,482.46629
403,-2.94687,5.197,64.4289,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,64.4289
493,-5.05694,7.72555,61.89548,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,61.89548
773,-6.37002,4.90535,391.97437,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,256.4847
773,-6.37002,4.90535,391.97437,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,135.48966
1153,-7.48596,6.22228,642.55413,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,Département,Department,,,642.55413
853,-6.27318,5.66208,42.38021,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,Département,Department,,,4.76916
853,-6.27318,5.66208,42.38021,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,37.61105
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,18.85037
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,465.89196
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,2.03563
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,30.97678
1148,-4.07045,5.32265,1.011,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.011
328,-5.4664,5.67399,216.53525,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,211.56066
328,-5.4664,5.67399,216.53525,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,4.97459
42,-4.21744,5.92862,103.83684,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,103.83684
975,-4.05409,5.47163,4.48023,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,4.48023
368,-3.59729,5.2825,39.6687,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,39.6687
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,44.38369
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,144.61829
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,19.09175
526,-3.96858,5.28076,0.8128,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.8128
908,-4.0201,5.31522,0.40322,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.40322
211,-3.86992,5.34803,68.21116,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,68.21116
454,-6.30846,5.99579,303.94088,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,251.22628
454,-6.30846,5.99579,303.94088,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,52.7146
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,11.46785
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,Département,Department,,,786.70736
726,-3.99692,5.33878,0.52248,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.52248
1084,-5.72526,8.17923,380.95955,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,380.95955
229,-3.23296,8.28194,1254.64667,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,Département,Department,,,1133.78466
229,-3.23296,8.28194,1254.64667,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,Département,Department,,,120.86201
508,-6.54405,6.12031,144.67629,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,144.67629
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,210.58887
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,0.63455
1012,-5.27362,6.79356,2.35213,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,2.35213
529,-5.02685,5.93634,223.17632,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,166.04278
529,-5.02685,5.93634,223.17632,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,57.13354
1118,-6.64351,7.41285,189.28442,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,189.28442
39,-4.21063,5.92858,58.3647,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,58.3647
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,492.40137
596,-2.99732,5.56565,240.75926,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,240.75926
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,Département,Department,,,196.60467
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,27.31844
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,Département,Department,,,100.54605
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,Département,Department,,,410.34238
659,-3.9758,5.41814,9.68685,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,9.68685
88,-4.47086,6.07631,330.29032,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,154.59949
88,-4.47086,6.07631,330.29032,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,175.69083
76,-3.95763,5.31084,1.64527,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.64527
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,Département,Department,,Agnibilekro,8.85916
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,702.16807
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,Département,Department,,M'bahiakro,40.04247
658,-5.29722,5.20065,311.88377,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,129.99368
658,-5.29722,5.20065,311.88377,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,Département,Department,,,181.89009
198,-4.03121,5.34644,0.50186,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.50186
264,-4.04034,6.91292,236.88786,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,183.05774
264,-4.04034,6.91292,236.88786,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,53.83012
634,-6.49981,5.79164,159.24178,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,159.24178
7,-3.98117,5.27314,1.70078,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.70078
1192,-6.04061,7.43006,87.30924,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,87.30924
254,-5.31967,5.63403,272.05359,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,272.05359
880,-6.64696,5.61084,127.90672,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,Département,Department,,,127.90672
963,-6.67067,7.96507,219.69754,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,Département,Department,,,219.69754
847,-4.40539,5.74289,155.62022,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,149.12304
847,-4.40539,5.74289,155.62022,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,6.49718
16,-4.09547,6.66473,291.40439,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,66.83565
16,-4.09547,6.66473,291.40439,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,224.56874
507,-4.13166,5.82758,263.2385,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,Département,Department,,,8.23068
507,-4.13166,5.82758,263.2385,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,Département,Department,,,255.00782
238,-5.21772,6.37021,321.96277,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,Département,Department,,,84.15156
238,-5.21772,6.37021,321.96277,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,146.96525
238,-5.21772,6.37021,321.96277,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,Département,Department,,,90.84596
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,358.24081
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,Département,Department,,,33.38529
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,Département,Department,,,18.84189
511,-5.49805,5.83572,352.5813,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,Département,Department,,,178.95573
511,-5.49805,5.83572,352.5813,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,Département,Department,,,173.62556
172,-5.29165,6.82433,9.3073,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,Département,Department,,,9.3073
22,-3.26729,5.42221,81.54181,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,Département,Department,,,81.54181
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,Département,Department,,,72.34721
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,Département,Department,,,661.36878
305,-3.99967,5.42382,1.0957,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.0957
707,-3.95347,5.30295,0.70761,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.70761
302,-3.92971,5.39196,54.41438,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,54.41438
424,-6.66321,4.98273,161.78155,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,Département,Department,,,161.78155
661,-4.09424,5.3342,0.63716,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.63716
799,-3.75974,7.0559,577.39004,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,149.48951
799,-3.75974,7.0559,577.39004,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,Département,Department,,,9.69502
799,-3.75974,7.0559,577.39004,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,Département,Department,,,418.20551
873,-6.44529,6.9036,17.1832,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,17.1832
349,-3.33569,6.57247,187.51753,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,Département,Department,,,187.51753
1063,-6.43264,6.89383,19.03406,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,19.03406
292,-4.01494,5.32348,0.17409,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.17409
819,-4.01912,5.42385,0.53252,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.53252
1027,-3.94374,5.30919,1.07071,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.07071
249,-5.85471,7.2633,457.48787,57,CIV,Côte d'Ivoire,10,Marahoué,23,Bouaflé,Département,Department,,,323.87077
249,-5.85471,7.2633,457.48787,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,Département,Department,,,107.25119
249,-5.85471,7.2633,457.48787,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,45,Sakassou,Département,Department,,Sakasso,14.13309
249,-5.85471,7.2633,457.48787,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,15,Daloa,Département,Department,,,12.23281
365,-6.2763,6.29055,138.70587,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,Département,Department,,,138.70587
499,-7.23234,10.0322,1444.57135,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,Département,Department,,,1444.57135
336,-5.03107,7.71535,4.94243,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,Département,Department,,,4.94243
877,-6.79537,7.28078,469.60786,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,Département,Department,,,469.60786
301,-4.03383,5.35705,0.98699,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,0.98699
979,-4.02114,5.30574,1.40486,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,Département,Department,,,1.40486
